province;red;green;blue;x;x
5437;243;195;225;PROV5437;x
5438;157;159;60;PROV5438;x
5439;116;147;207;PROV5439;x
5440;103;201;169;PROV5440;x
5441;185;65;156;PROV5441;x
5442;108;204;82;PROV5442;x
5443;91;230;97;PROV5443;x
5444;173;75;200;PROV5444;x
5445;186;227;165;PROV5445;x
5446;43;104;155;PROV5446;x
5447;158;38;113;PROV5447;x
5448;64;192;46;PROV5448;x
5449;133;93;245;PROV5449;x
5450;51;150;143;PROV5450;x
5451;44;206;127;PROV5451;x
5452;219;31;254;PROV5452;x
5453;178;67;203;PROV5453;x
5454;174;187;212;PROV5454;x
5455;46;100;150;PROV5455;x
5456;54;225;186;PROV5456;x
5457;150;103;72;PROV5457;x
5458;82;199;192;PROV5458;x
5459;86;151;127;PROV5459;x
5460;140;230;140;PROV5460;x
5461;91;69;110;PROV5461;x
5462;209;159;123;PROV5462;x
5463;102;221;226;PROV5463;x
5464;166;119;66;PROV5464;x
5465;206;239;106;PROV5465;x
5466;156;47;121;PROV5466;x
5467;151;108;123;PROV5467;x
5468;190;163;135;PROV5468;x
5469;156;68;92;PROV5469;x
5470;92;112;147;PROV5470;x
5471;132;92;196;PROV5471;x
5472;56;207;33;PROV5472;x
5473;215;238;239;PROV5473;x
5474;35;130;215;PROV5474;x
5475;115;185;133;PROV5475;x
5476;35;243;152;PROV5476;x
5477;47;33;167;PROV5477;x
5478;63;138;197;PROV5478;x
5479;116;167;88;PROV5479;x
5480;120;39;80;PROV5480;x
5481;229;144;157;PROV5481;x
5482;213;53;209;PROV5482;x
5483;180;124;156;PROV5483;x
5484;119;128;172;PROV5484;x
5485;92;95;116;PROV5485;x
5486;31;150;79;PROV5486;x
5487;234;99;209;PROV5487;x
5488;254;194;69;PROV5488;x
5489;188;61;241;PROV5489;x
5490;88;157;161;PROV5490;x
5491;178;110;149;PROV5491;x
5492;251;183;160;PROV5492;x
5493;249;225;73;PROV5493;x
5494;111;70;93;PROV5494;x
5495;109;119;144;PROV5495;x
5496;31;64;98;PROV5496;x
5497;78;233;209;PROV5497;x
5498;30;181;185;PROV5498;x
5499;198;159;63;PROV5499;x
5500;129;243;202;PROV5500;x
5501;101;108;70;PROV5501;x
5502;203;240;128;PROV5502;x
5503;166;172;154;PROV5503;x
5504;231;121;35;PROV5504;x
5505;114;187;251;PROV5505;x
5506;172;40;178;PROV5506;x
5507;206;178;184;PROV5507;x
5508;218;164;39;PROV5508;x
5509;156;81;96;PROV5509;x
5510;39;236;81;PROV5510;x
5511;146;37;40;PROV5511;x
5512;104;100;120;PROV5512;x
5513;206;129;248;PROV5513;x
5514;110;119;38;PROV5514;x
5515;61;140;82;PROV5515;x
5516;253;114;227;PROV5516;x
5517;66;211;233;PROV5517;x
5518;53;150;185;PROV5518;x
5519;140;222;64;PROV5519;x
5520;137;77;188;PROV5520;x
5521;62;156;191;PROV5521;x
5522;102;115;113;PROV5522;x
5523;249;40;116;PROV5523;x
5524;161;221;166;PROV5524;x
5525;184;125;88;PROV5525;x
5526;175;187;54;PROV5526;x
5527;212;158;222;PROV5527;x
5528;123;227;54;PROV5528;x
5529;103;122;142;PROV5529;x
5530;110;218;133;PROV5530;x
5531;86;98;81;PROV5531;x
5532;89;77;217;PROV5532;x
5533;102;213;55;PROV5533;x
5534;223;33;103;PROV5534;x
5535;140;160;245;PROV5535;x
5536;97;123;54;PROV5536;x
5537;126;220;65;PROV5537;x
5538;39;179;174;PROV5538;x
5539;221;193;184;PROV5539;x
5540;166;253;247;PROV5540;x
5541;225;169;77;PROV5541;x
5542;238;105;152;PROV5542;x
5543;114;124;78;PROV5543;x
5544;126;103;228;PROV5544;x
5545;254;243;154;PROV5545;x
5546;148;238;97;PROV5546;x
5547;64;36;253;PROV5547;x
5548;118;239;252;PROV5548;x
5549;98;76;174;PROV5549;x
5550;162;123;138;PROV5550;x
5551;63;190;215;PROV5551;x
5552;62;253;119;PROV5552;x
5553;55;157;85;PROV5553;x
5554;122;237;254;PROV5554;x
5555;231;30;147;PROV5555;x
5556;91;39;191;PROV5556;x
5557;49;103;210;PROV5557;x
5558;248;137;184;PROV5558;x
5559;79;169;58;PROV5559;x
5560;233;207;31;PROV5560;x
5561;194;92;167;PROV5561;x
5562;65;122;111;PROV5562;x
5563;41;196;53;PROV5563;x
5564;254;141;239;PROV5564;x
5565;135;36;67;PROV5565;x
5566;237;142;49;PROV5566;x
5567;183;201;88;PROV5567;x
5568;222;69;145;PROV5568;x
5569;189;231;242;PROV5569;x
5570;56;144;60;PROV5570;x
5571;252;67;192;PROV5571;x
5572;234;78;72;PROV5572;x
5573;200;238;235;PROV5573;x
5574;128;105;190;PROV5574;x
5575;224;248;250;PROV5575;x
5576;200;198;163;PROV5576;x
5577;246;250;94;PROV5577;x
5578;236;40;146;PROV5578;x
5579;109;75;182;PROV5579;x
5580;129;131;146;PROV5580;x
5581;123;240;82;PROV5581;x
5582;247;32;104;PROV5582;x
5583;77;155;212;PROV5583;x
5584;249;67;158;PROV5584;x
5585;69;84;126;PROV5585;x
5586;152;253;75;PROV5586;x
5587;150;243;62;PROV5587;x
5588;109;65;149;PROV5588;x
5589;221;45;56;PROV5589;x
5590;75;155;33;PROV5590;x
5591;145;101;137;PROV5591;x
5592;118;35;120;PROV5592;x
5593;138;231;246;PROV5593;x
5594;8;201;201;PROV5594;x
5595;205;252;213;PROV5595;x
5596;190;197;210;PROV5596;x
5597;50;211;77;PROV5597;x
5598;137;234;142;PROV5598;x
5599;113;44;204;PROV5599;x
5600;188;56;242;PROV5600;x
5601;78;31;30;PROV5601;x
5602;209;133;220;PROV5602;x
5603;51;205;79;PROV5603;x
5604;36;44;51;PROV5604;x
5605;83;229;119;PROV5605;x
5606;244;159;68;PROV5606;x
5607;190;61;103;PROV5607;x
5608;100;55;199;PROV5608;x
5609;210;38;122;PROV5609;x
5610;249;35;245;PROV5610;x
5611;170;205;205;PROV5611;x
5612;34;127;152;PROV5612;x
5613;72;250;148;PROV5613;x
5614;247;168;246;PROV5614;x
5615;56;83;34;PROV5615;x
5616;166;252;249;PROV5616;x
5617;169;232;230;PROV5617;x
5618;85;254;125;PROV5618;x
5619;128;56;200;PROV5619;x
5620;88;120;93;PROV5620;x
5621;100;79;131;PROV5621;x
5622;222;202;163;PROV5622;x
5623;174;197;147;PROV5623;x
5624;111;194;41;PROV5624;x
5625;117;226;166;PROV5625;x
5626;135;33;207;PROV5626;x
5627;210;120;150;PROV5627;x
5628;177;241;251;PROV5628;x
5629;78;200;200;PROV5629;x
5630;76;102;178;PROV5630;x
5631;132;210;33;PROV5631;x
5632;30;49;60;PROV5632;x
5633;170;40;85;PROV5633;x
5634;64;207;117;PROV5634;x
5635;141;145;214;PROV5635;x
5636;236;75;215;PROV5636;x
5637;167;151;78;PROV5637;x
5638;35;65;121;PROV5638;x
5639;118;154;229;PROV5639;x
5640;206;214;170;PROV5640;x
5641;244;159;41;PROV5641;x
5642;153;107;62;PROV5642;x
5643;112;213;188;PROV5643;x
5644;181;137;139;PROV5644;x
5645;86;42;149;PROV5645;x
5646;73;176;40;PROV5646;x
5647;216;94;125;PROV5647;x
5648;201;129;183;PROV5648;x
5649;125;218;81;PROV5649;x
5650;169;74;78;PROV5650;x
5651;105;243;67;PROV5651;x
5652;182;154;116;PROV5652;x
5653;56;240;43;PROV5653;x
5654;194;203;53;PROV5654;x
5655;226;57;162;PROV5655;x
5656;164;162;68;PROV5656;x
5657;159;57;95;PROV5657;x
5658;171;146;235;PROV5658;x
5659;40;165;114;PROV5659;x
5660;35;86;173;PROV5660;x
5661;87;171;222;PROV5661;x
5662;101;240;33;PROV5662;x
5663;57;146;52;PROV5663;x
5664;179;190;108;PROV5664;x
5665;111;97;178;PROV5665;x
5666;254;229;101;PROV5666;x
5667;50;215;86;PROV5667;x
5668;42;39;46;PROV5668;x
5669;238;189;126;PROV5669;x
5670;87;171;243;PROV5670;x
5671;32;51;184;PROV5671;x
5672;125;136;62;PROV5672;x
5673;85;155;71;PROV5673;x
5674;159;137;45;PROV5674;x
5675;45;235;122;PROV5675;x
5676;241;89;78;PROV5676;x
5677;86;41;191;PROV5677;x
5678;42;239;125;PROV5678;x
5679;117;75;161;PROV5679;x
5680;205;117;81;PROV5680;x
5681;161;224;230;PROV5681;x
5682;63;177;168;PROV5682;x
5683;178;241;216;PROV5683;x
5684;146;198;103;PROV5684;x
5685;60;146;108;PROV5685;x
5686;179;251;129;PROV5686;x
5687;78;30;160;PROV5687;x
5688;81;244;67;PROV5688;x
5689;1;50;1;PROV5689;x
5690;155;135;67;PROV5690;x
5691;245;252;167;PROV5691;x
5692;70;236;88;PROV5692;x
5693;209;93;102;PROV5693;x
5694;117;195;97;PROV5694;x
5695;117;237;122;PROV5695;x
5696;47;76;78;PROV5696;x
5697;132;56;121;PROV5697;x
5698;206;113;224;PROV5698;x
5699;99;237;187;PROV5699;x
5700;131;119;233;PROV5700;x
5701;155;245;93;PROV5701;x
5702;65;69;149;PROV5702;x
5703;195;254;44;PROV5703;x
5704;226;225;188;PROV5704;x
5705;57;215;90;PROV5705;x
5706;92;219;37;PROV5706;x
5707;199;71;216;PROV5707;x
5708;42;53;109;PROV5708;x
5709;201;69;168;PROV5709;x
5710;198;226;254;PROV5710;x
5711;155;108;228;PROV5711;x
5712;124;216;204;PROV5712;x
5713;34;81;197;PROV5713;x
5714;228;107;76;PROV5714;x
5715;188;179;152;PROV5715;x
5716;164;36;48;PROV5716;x
5717;179;186;77;PROV5717;x
5718;47;142;221;PROV5718;x
5719;238;119;30;PROV5719;x
5720;235;251;58;PROV5720;x
5721;45;100;147;PROV5721;x
5722;214;187;254;PROV5722;x
5723;140;88;167;PROV5723;x
5724;94;225;219;PROV5724;x
5725;169;234;147;PROV5725;x
5726;45;64;219;PROV5726;x
5727;236;230;176;PROV5727;x
5728;181;107;103;PROV5728;x
5729;237;50;217;PROV5729;x
5730;197;248;110;PROV5730;x
5731;48;47;90;PROV5731;x
5732;4;201;201;PROV5732;x
5733;153;54;203;PROV5733;x
5734;136;115;216;PROV5734;x
5735;112;133;162;PROV5735;x
5736;104;215;106;PROV5736;x
5737;140;219;217;PROV5737;x
5738;93;63;125;PROV5738;x
5739;225;62;110;PROV5739;x
5740;180;157;67;PROV5740;x
5741;204;152;231;PROV5741;x
5742;139;150;216;PROV5742;x
5743;87;114;68;PROV5743;x
5744;152;147;40;PROV5744;x
5745;46;130;145;PROV5745;x
5746;214;98;229;PROV5746;x
5747;195;163;90;PROV5747;x
5748;141;86;58;PROV5748;x
5749;147;209;239;PROV5749;x
5750;219;223;196;PROV5750;x
5751;166;227;151;PROV5751;x
5752;165;186;217;PROV5752;x
5753;239;228;237;PROV5753;x
5754;67;243;101;PROV5754;x
5755;207;76;188;PROV5755;x
5756;234;41;219;PROV5756;x
5757;136;239;248;PROV5757;x
5758;231;93;96;PROV5758;x
5759;203;246;195;PROV5759;x
5760;232;122;145;PROV5760;x
5761;127;241;175;PROV5761;x
5762;143;135;199;PROV5762;x
5763;183;230;125;PROV5763;x
5764;246;249;147;PROV5764;x
5765;213;103;98;PROV5765;x
5766;212;194;163;PROV5766;x
5767;81;240;211;PROV5767;x
5768;231;60;242;PROV5768;x
5769;157;188;123;PROV5769;x
5770;151;66;236;PROV5770;x
5771;1;50;50;PROV5771;x
5772;240;194;32;PROV5772;x
5773;181;94;195;PROV5773;x
5774;124;144;245;PROV5774;x
5775;131;47;244;PROV5775;x
5776;252;246;81;PROV5776;x
5777;62;181;137;PROV5777;x
5778;1;50;100;PROV5778;x
5779;187;240;202;PROV5779;x
5780;105;61;193;PROV5780;x
5781;143;205;56;PROV5781;x
5782;223;228;164;PROV5782;x
5783;96;60;130;PROV5783;x
5784;175;137;170;PROV5784;x
5785;252;56;170;PROV5785;x
5786;133;153;75;PROV5786;x
5787;184;38;72;PROV5787;x
5788;70;81;73;PROV5788;x
5789;76;249;108;PROV5789;x
5790;248;168;49;PROV5790;x
5791;127;235;194;PROV5791;x
5792;219;162;74;PROV5792;x
5793;110;186;215;PROV5793;x
5794;206;95;119;PROV5794;x
5795;204;43;43;PROV5795;x
5796;69;189;214;PROV5796;x
5797;61;227;162;PROV5797;x
5798;147;213;196;PROV5798;x
5799;238;183;177;PROV5799;x
5800;120;49;65;PROV5800;x
5801;52;228;179;PROV5801;x
5802;168;77;156;PROV5802;x
5803;231;63;148;PROV5803;x
5804;208;121;67;PROV5804;x
5805;60;36;90;PROV5805;x
5806;149;217;195;PROV5806;x
5807;141;234;52;PROV5807;x
5808;252;235;234;PROV5808;x
5809;152;244;166;PROV5809;x
5810;180;183;122;PROV5810;x
5811;195;65;221;PROV5811;x
5812;142;93;156;PROV5812;x
5813;96;189;204;PROV5813;x
5814;195;63;235;PROV5814;x
5815;139;90;43;PROV5815;x
5816;230;158;40;PROV5816;x
5817;238;56;97;PROV5817;x
5818;134;234;82;PROV5818;x
5819;168;229;63;PROV5819;x
5820;85;189;79;PROV5820;x
5821;105;43;86;PROV5821;x
5822;188;82;58;PROV5822;x
5823;246;201;201;PROV5823;x
5824;72;253;205;PROV5824;x
5825;173;42;184;PROV5825;x
5826;153;205;55;PROV5826;x
5827;112;211;38;PROV5827;x
5828;153;37;113;PROV5828;x
5829;103;182;215;PROV5829;x
5830;170;140;129;PROV5830;x
5831;185;178;47;PROV5831;x
5832;35;68;171;PROV5832;x
5833;100;71;105;PROV5833;x
5834;237;246;110;PROV5834;x
5835;150;92;235;PROV5835;x
5836;132;249;217;PROV5836;x
5837;133;187;238;PROV5837;x
5838;54;248;86;PROV5838;x
5839;114;115;154;PROV5839;x
5840;97;105;90;PROV5840;x
5841;102;141;105;PROV5841;x
5842;188;167;228;PROV5842;x
5843;43;83;163;PROV5843;x
5844;205;129;219;PROV5844;x
5845;182;32;200;PROV5845;x
5846;133;225;187;PROV5846;x
5847;253;67;208;PROV5847;x
5848;145;161;185;PROV5848;x
5849;215;212;121;PROV5849;x
5850;36;240;210;PROV5850;x
5851;205;169;171;PROV5851;x
5852;49;78;205;PROV5852;x
5853;160;199;111;PROV5853;x
5854;243;120;133;PROV5854;x
5855;105;104;148;PROV5855;x
5856;219;236;144;PROV5856;x
5857;222;99;68;PROV5857;x
5858;137;211;235;PROV5858;x
5859;174;227;210;PROV5859;x
5860;137;36;97;PROV5860;x
5861;207;254;215;PROV5861;x
5862;78;162;208;PROV5862;x
5863;250;227;56;PROV5863;x
5864;105;39;202;PROV5864;x
5865;104;70;87;PROV5865;x
5866;67;124;93;PROV5866;x
5867;176;71;34;PROV5867;x
5868;96;238;100;PROV5868;x
5869;133;167;121;PROV5869;x
5870;225;240;226;PROV5870;x
5871;156;136;113;PROV5871;x
5872;66;152;104;PROV5872;x
5873;187;72;241;PROV5873;x
5874;118;146;89;PROV5874;x
5875;120;63;171;PROV5875;x
5876;178;137;133;PROV5876;x
5877;146;215;219;PROV5877;x
5878;93;141;46;PROV5878;x
5879;144;200;250;PROV5879;x
5880;117;54;241;PROV5880;x
5881;84;204;158;PROV5881;x
5882;118;68;173;PROV5882;x
5883;237;134;81;PROV5883;x
5884;106;185;102;PROV5884;x
5885;54;200;200;PROV5885;x
5886;40;42;134;PROV5886;x
5887;205;77;133;PROV5887;x
5888;123;40;175;PROV5888;x
5889;148;227;40;PROV5889;x
5890;69;200;200;PROV5890;x
5891;246;158;199;PROV5891;x
5892;51;63;197;PROV5892;x
5893;50;35;244;PROV5893;x
5894;82;70;59;PROV5894;x
5895;147;97;163;PROV5895;x
5896;179;133;187;PROV5896;x
5897;145;166;232;PROV5897;x
5898;138;216;193;PROV5898;x
5899;237;224;95;PROV5899;x
5900;162;179;91;PROV5900;x
5901;208;115;57;PROV5901;x
5902;157;228;198;PROV5902;x
5903;180;109;40;PROV5903;x
5904;139;207;137;PROV5904;x
5905;130;70;224;PROV5905;x
5906;51;51;64;PROV5906;x
5907;131;164;194;PROV5907;x
5908;194;130;246;PROV5908;x
5909;222;168;102;PROV5909;x
5910;33;203;62;PROV5910;x
5911;220;254;53;PROV5911;x
5912;177;36;214;PROV5912;x
5913;125;37;175;PROV5913;x
5914;224;121;223;PROV5914;x
5915;190;60;45;PROV5915;x
5916;151;44;239;PROV5916;x
5917;65;190;89;PROV5917;x
5918;126;176;160;PROV5918;x
5919;233;210;116;PROV5919;x
5920;121;189;197;PROV5920;x
5921;44;142;41;PROV5921;x
5922;113;200;200;PROV5922;x
5923;170;47;123;PROV5923;x
5924;62;126;161;PROV5924;x
5925;182;64;112;PROV5925;x
5926;93;248;90;PROV5926;x
5927;30;75;114;PROV5927;x
5928;225;222;84;PROV5928;x
5929;64;124;107;PROV5929;x
5930;148;199;81;PROV5930;x
5931;127;34;103;PROV5931;x
5932;233;209;233;PROV5932;x
5933;212;155;148;PROV5933;x
5934;135;235;252;PROV5934;x
5935;146;32;93;PROV5935;x
5936;78;169;216;PROV5936;x
5937;56;120;143;PROV5937;x
5938;112;74;175;PROV5938;x
5939;87;52;102;PROV5939;x
5940;72;189;122;PROV5940;x
5941;88;203;109;PROV5941;x
5942;133;136;123;PROV5942;x
5943;196;150;94;PROV5943;x
5944;246;136;180;PROV5944;x
5945;219;99;60;PROV5945;x
5946;120;101;168;PROV5946;x
5947;214;150;164;PROV5947;x
5948;88;30;154;PROV5948;x
5949;106;77;213;PROV5949;x
5950;179;103;97;PROV5950;x
5951;225;124;250;PROV5951;x
5952;62;200;62;PROV5952;x
5953;123;115;225;PROV5953;x
5954;79;249;220;PROV5954;x
5955;209;220;148;PROV5955;x
5956;147;123;208;PROV5956;x
5957;72;207;117;PROV5957;x
5958;209;129;83;PROV5958;x
5959;200;74;136;PROV5959;x
5960;223;119;103;PROV5960;x
5961;136;193;35;PROV5961;x
5962;152;50;42;PROV5962;x
5963;185;186;154;PROV5963;x
5964;252;251;241;PROV5964;x
5965;197;164;155;PROV5965;x
5966;198;134;64;PROV5966;x
5967;35;214;208;PROV5967;x
5968;35;136;151;PROV5968;x
5969;234;46;250;PROV5969;x
5970;196;117;155;PROV5970;x
5971;180;155;250;PROV5971;x
5972;152;197;86;PROV5972;x
5973;215;86;200;PROV5973;x
5974;136;217;191;PROV5974;x
5975;83;74;210;PROV5975;x
5976;131;41;219;PROV5976;x
5977;182;31;195;PROV5977;x
5978;102;217;160;PROV5978;x
5979;149;131;86;PROV5979;x
5980;138;172;34;PROV5980;x
5981;47;243;99;PROV5981;x
5982;254;102;126;PROV5982;x
5983;246;75;222;PROV5983;x
5984;99;238;77;PROV5984;x
5985;119;154;252;PROV5985;x
5986;47;206;92;PROV5986;x
5987;195;133;34;PROV5987;x
5988;60;44;115;PROV5988;x
5989;214;108;192;PROV5989;x
5990;195;119;228;PROV5990;x
5991;122;84;227;PROV5991;x
5992;113;140;221;PROV5992;x
5993;252;113;48;PROV5993;x
5994;148;238;93;PROV5994;x
5995;248;197;69;PROV5995;x
5996;30;241;228;PROV5996;x
5997;238;70;248;PROV5997;x
5998;189;156;72;PROV5998;x
5999;155;98;161;PROV5999;x
6000;163;178;64;PROV6000;x
6001;53;179;151;PROV6001;x
6002;120;112;248;PROV6002;x
6003;97;95;125;PROV6003;x
6004;129;211;155;PROV6004;x
6005;171;36;163;PROV6005;x
6006;129;195;133;PROV6006;x
6007;233;179;238;PROV6007;x
6008;178;126;44;PROV6008;x
6009;141;240;89;PROV6009;x
6010;59;139;207;PROV6010;x
6011;58;158;115;PROV6011;x
6012;76;217;208;PROV6012;x
6013;71;171;229;PROV6013;x
6014;153;89;199;PROV6014;x
6015;171;239;91;PROV6015;x
6016;253;63;237;PROV6016;x
6017;185;53;71;PROV6017;x
6018;137;142;187;PROV6018;x
6019;39;144;191;PROV6019;x
6020;172;211;109;PROV6020;x
6021;65;100;101;PROV6021;x
6022;202;142;133;PROV6022;x
6023;77;83;233;PROV6023;x
6024;180;213;222;PROV6024;x
6025;70;109;119;PROV6025;x
6026;68;36;142;PROV6026;x
6027;207;142;207;PROV6027;x
6028;106;128;116;PROV6028;x
6029;166;176;46;PROV6029;x
6030;183;66;102;PROV6030;x
6031;46;154;214;PROV6031;x
6032;149;118;244;PROV6032;x
6033;128;224;126;PROV6033;x
6034;213;205;234;PROV6034;x
6035;34;35;95;PROV6035;x
6036;103;97;62;PROV6036;x
6037;97;225;137;PROV6037;x
6038;78;219;98;PROV6038;x
6039;157;213;226;PROV6039;x
6040;239;66;221;PROV6040;x
6041;117;149;47;PROV6041;x
6042;160;163;88;PROV6042;x
6043;37;175;246;PROV6043;x
6044;130;195;67;PROV6044;x
6045;46;249;192;PROV6045;x
6046;227;102;122;PROV6046;x
6047;51;92;109;PROV6047;x
6048;238;115;95;PROV6048;x
6049;220;222;190;PROV6049;x
6050;146;246;159;PROV6050;x
6051;47;143;187;PROV6051;x
6052;159;125;85;PROV6052;x
6053;217;128;126;PROV6053;x
6054;36;96;176;PROV6054;x
6055;71;222;60;PROV6055;x
6056;99;62;224;PROV6056;x
6057;161;185;140;PROV6057;x
6058;134;218;228;PROV6058;x
6059;142;134;64;PROV6059;x
6060;206;195;196;PROV6060;x
6061;152;146;183;PROV6061;x
6062;116;112;81;PROV6062;x
6063;134;141;153;PROV6063;x
6064;136;40;229;PROV6064;x
6065;251;44;251;PROV6065;x
6066;187;196;147;PROV6066;x
6067;65;151;190;PROV6067;x
6068;220;240;91;PROV6068;x
6069;48;168;180;PROV6069;x
6070;213;47;246;PROV6070;x
6071;50;41;188;PROV6071;x
6072;185;139;205;PROV6072;x
6073;247;210;140;PROV6073;x
6074;233;219;175;PROV6074;x
6075;101;54;175;PROV6075;x
6076;166;137;203;PROV6076;x
6077;232;209;192;PROV6077;x
6078;172;170;74;PROV6078;x
6079;35;187;160;PROV6079;x
6080;156;175;124;PROV6080;x
6081;161;115;253;PROV6081;x
6082;71;95;160;PROV6082;x
6083;37;86;186;PROV6083;x
6084;45;149;215;PROV6084;x
6085;171;137;60;PROV6085;x
6086;231;236;92;PROV6086;x
6087;84;133;125;PROV6087;x
6088;74;155;142;PROV6088;x
6089;195;107;73;PROV6089;x
6090;80;194;193;PROV6090;x
6091;176;125;71;PROV6091;x
6092;73;186;44;PROV6092;x
6093;55;75;182;PROV6093;x
6094;142;245;68;PROV6094;x
6095;200;205;215;PROV6095;x
6096;62;107;237;PROV6096;x
6097;158;181;170;PROV6097;x
6098;208;31;69;PROV6098;x
6099;128;96;234;PROV6099;x
6100;142;219;209;PROV6100;x
6101;52;249;41;PROV6101;x
6102;244;188;79;PROV6102;x
6103;77;133;223;PROV6103;x
6104;42;31;189;PROV6104;x
6105;168;129;204;PROV6105;x
6106;181;57;183;PROV6106;x
6107;134;48;117;PROV6107;x
6108;211;48;198;PROV6108;x
6109;155;119;185;PROV6109;x
6110;229;107;98;PROV6110;x
6111;134;30;55;PROV6111;x
6112;113;178;211;PROV6112;x
6113;204;179;245;PROV6113;x
6114;145;239;229;PROV6114;x
6115;43;146;180;PROV6115;x
6116;236;69;157;PROV6116;x
6117;120;201;68;PROV6117;x
6118;81;38;200;PROV6118;x
6119;121;95;231;PROV6119;x
6120;98;118;98;PROV6120;x
6121;148;103;55;PROV6121;x
6122;155;162;31;PROV6122;x
6123;163;84;205;PROV6123;x
6124;248;232;133;PROV6124;x
6125;192;243;64;PROV6125;x
6126;143;198;157;PROV6126;x
6127;47;174;80;PROV6127;x
6128;58;138;160;PROV6128;x
6129;103;200;200;PROV6129;x
6130;109;247;112;PROV6130;x
6131;234;135;90;PROV6131;x
6132;176;251;165;PROV6132;x
6133;203;142;238;PROV6133;x
6134;179;102;239;PROV6134;x
6135;206;127;223;PROV6135;x
6136;190;144;49;PROV6136;x
6137;166;233;152;PROV6137;x
6138;104;80;199;PROV6138;x
6139;48;120;219;PROV6139;x
6140;149;126;110;PROV6140;x
6141;39;83;92;PROV6141;x
6142;123;43;126;PROV6142;x
6143;73;45;247;PROV6143;x
6144;153;194;85;PROV6144;x
6145;174;123;101;PROV6145;x
6146;95;106;41;PROV6146;x
6147;191;124;193;PROV6147;x
6148;226;198;43;PROV6148;x
6149;215;159;85;PROV6149;x
6150;146;158;161;PROV6150;x
6151;201;84;46;PROV6151;x
6152;157;170;48;PROV6152;x
6153;176;112;113;PROV6153;x
6154;127;146;128;PROV6154;x
6155;57;43;69;PROV6155;x
6156;96;185;211;PROV6156;x
6157;127;207;43;PROV6157;x
6158;208;212;31;PROV6158;x
6159;172;67;140;PROV6159;x
6160;78;163;139;PROV6160;x
6161;70;181;141;PROV6161;x
6162;115;206;140;PROV6162;x
6163;69;46;208;PROV6163;x
6164;82;173;248;PROV6164;x
6165;182;94;232;PROV6165;x
6166;94;199;184;PROV6166;x
6167;229;148;229;PROV6167;x
6168;129;49;205;PROV6168;x
6169;147;247;126;PROV6169;x
6170;81;200;200;PROV6170;x
6171;229;86;220;PROV6171;x
6172;242;196;91;PROV6172;x
6173;33;74;64;PROV6173;x
6174;49;56;148;PROV6174;x
6175;54;108;123;PROV6175;x
6176;211;104;45;PROV6176;x
6177;164;196;162;PROV6177;x
6178;191;223;214;PROV6178;x
6179;43;55;61;PROV6179;x
6180;74;207;38;PROV6180;x
6181;41;107;32;PROV6181;x
6182;122;75;120;PROV6182;x
6183;90;125;229;PROV6183;x
6184;171;128;221;PROV6184;x
6185;233;244;162;PROV6185;x
6186;39;207;53;PROV6186;x
6187;189;95;144;PROV6187;x
6188;132;170;32;PROV6188;x
6189;137;183;154;PROV6189;x
6190;243;230;103;PROV6190;x
6191;139;42;30;PROV6191;x
6192;120;118;58;PROV6192;x
6193;179;104;101;PROV6193;x
6194;187;50;125;PROV6194;x
6195;247;65;65;PROV6195;x
6196;153;95;222;PROV6196;x
6197;51;139;142;PROV6197;x
6198;149;208;56;PROV6198;x
6199;58;245;160;PROV6199;x
6200;118;207;197;PROV6200;x
6201;104;182;152;PROV6201;x
6202;147;123;232;PROV6202;x
6203;161;173;118;PROV6203;x
6204;250;39;245;PROV6204;x
6205;73;156;60;PROV6205;x
6206;133;139;134;PROV6206;x
6207;222;239;117;PROV6207;x
6208;187;221;120;PROV6208;x
6209;216;244;88;PROV6209;x
6210;229;92;128;PROV6210;x
6211;153;91;151;PROV6211;x
6212;158;112;122;PROV6212;x
6213;227;130;197;PROV6213;x
6214;88;247;177;PROV6214;x
6215;133;56;130;PROV6215;x
6216;151;106;82;PROV6216;x
6217;251;180;135;PROV6217;x
